"act","time_range","stage","day","start_time","end_time","date","act_name_short","act_order","index","time_position","datetime"
"MR PEEWEE THE DRUMMING PUPPET","13:00 - 13:30","CROONER'S CORNER","THURSDAY","13:00","13:30",2022-06-30,"MR PEEWEE THE DRUMMI",1,1553,"start_datetime",2022-06-30 13:00:00
"MR PEEWEE THE DRUMMING PUPPET","13:00 - 13:30","CROONER'S CORNER","THURSDAY","13:00","13:30",2022-06-30,"MR PEEWEE THE DRUMMI",1,1553,"end_datetime",2022-06-30 13:30:00
"LOUISE HART","13:45 - 14:30","CROONER'S CORNER","THURSDAY","13:45","14:30",2022-06-30,"LOUISE HART",2,1554,"start_datetime",2022-06-30 13:45:00
"LOUISE HART","13:45 - 14:30","CROONER'S CORNER","THURSDAY","13:45","14:30",2022-06-30,"LOUISE HART",2,1554,"end_datetime",2022-06-30 14:30:00
"PAUL LAMBOURNE","14:45 - 15:15","CROONER'S CORNER","THURSDAY","14:45","15:15",2022-06-30,"PAUL LAMBOURNE",3,1555,"start_datetime",2022-06-30 14:45:00
"PAUL LAMBOURNE","14:45 - 15:15","CROONER'S CORNER","THURSDAY","14:45","15:15",2022-06-30,"PAUL LAMBOURNE",3,1555,"end_datetime",2022-06-30 15:15:00
"JERRI HART","15:30 - 16:15","CROONER'S CORNER","THURSDAY","15:30","16:15",2022-06-30,"JERRI HART",4,1556,"start_datetime",2022-06-30 15:30:00
"JERRI HART","15:30 - 16:15","CROONER'S CORNER","THURSDAY","15:30","16:15",2022-06-30,"JERRI HART",4,1556,"end_datetime",2022-06-30 16:15:00
"GEORGIA D’ARCY-RODEN","16:30 - 17:15","CROONER'S CORNER","THURSDAY","16:30","17:15",2022-06-30,"GEORGIA D’ARCY-RODEN",5,1557,"start_datetime",2022-06-30 16:30:00
"GEORGIA D’ARCY-RODEN","16:30 - 17:15","CROONER'S CORNER","THURSDAY","16:30","17:15",2022-06-30,"GEORGIA D’ARCY-RODEN",5,1557,"end_datetime",2022-06-30 17:15:00
"PAUL LAMBOURNE","17:30 - 18:00","CROONER'S CORNER","THURSDAY","17:30","18:00",2022-06-30,"PAUL LAMBOURNE",6,1558,"start_datetime",2022-06-30 17:30:00
"PAUL LAMBOURNE","17:30 - 18:00","CROONER'S CORNER","THURSDAY","17:30","18:00",2022-06-30,"PAUL LAMBOURNE",6,1558,"end_datetime",2022-06-30 18:00:00
"JERRI HART","12:00 - 12:45","CROONER'S CORNER","FRIDAY","12:00","12:45",2022-07-01,"JERRI HART",1,1559,"start_datetime",2022-07-01 12:00:00
"JERRI HART","12:00 - 12:45","CROONER'S CORNER","FRIDAY","12:00","12:45",2022-07-01,"JERRI HART",1,1559,"end_datetime",2022-07-01 12:45:00
"GEORGIA D’ARCY-RODEN","13:00 - 13:45","CROONER'S CORNER","FRIDAY","13:00","13:45",2022-07-01,"GEORGIA D’ARCY-RODEN",2,1560,"start_datetime",2022-07-01 13:00:00
"GEORGIA D’ARCY-RODEN","13:00 - 13:45","CROONER'S CORNER","FRIDAY","13:00","13:45",2022-07-01,"GEORGIA D’ARCY-RODEN",2,1560,"end_datetime",2022-07-01 13:45:00
"PAUL LAMBOURNE","14:00 - 14:30","CROONER'S CORNER","FRIDAY","14:00","14:30",2022-07-01,"PAUL LAMBOURNE",3,1561,"start_datetime",2022-07-01 14:00:00
"PAUL LAMBOURNE","14:00 - 14:30","CROONER'S CORNER","FRIDAY","14:00","14:30",2022-07-01,"PAUL LAMBOURNE",3,1561,"end_datetime",2022-07-01 14:30:00
"MR PEEWEE THE DRUMMING PUPPET","14:45 - 15:15","CROONER'S CORNER","FRIDAY","14:45","15:15",2022-07-01,"MR PEEWEE THE DRUMMI",4,1562,"start_datetime",2022-07-01 14:45:00
"MR PEEWEE THE DRUMMING PUPPET","14:45 - 15:15","CROONER'S CORNER","FRIDAY","14:45","15:15",2022-07-01,"MR PEEWEE THE DRUMMI",4,1562,"end_datetime",2022-07-01 15:15:00
"LOUISE HART","15:30 - 16:15","CROONER'S CORNER","FRIDAY","15:30","16:15",2022-07-01,"LOUISE HART",5,1563,"start_datetime",2022-07-01 15:30:00
"LOUISE HART","15:30 - 16:15","CROONER'S CORNER","FRIDAY","15:30","16:15",2022-07-01,"LOUISE HART",5,1563,"end_datetime",2022-07-01 16:15:00
"JERRI HART","16:30 - 17:15","CROONER'S CORNER","FRIDAY","16:30","17:15",2022-07-01,"JERRI HART",6,1564,"start_datetime",2022-07-01 16:30:00
"JERRI HART","16:30 - 17:15","CROONER'S CORNER","FRIDAY","16:30","17:15",2022-07-01,"JERRI HART",6,1564,"end_datetime",2022-07-01 17:15:00
"PAUL LAMBOURNE","17:30 - 18:00","CROONER'S CORNER","FRIDAY","17:30","18:00",2022-07-01,"PAUL LAMBOURNE",7,1565,"start_datetime",2022-07-01 17:30:00
"PAUL LAMBOURNE","17:30 - 18:00","CROONER'S CORNER","FRIDAY","17:30","18:00",2022-07-01,"PAUL LAMBOURNE",7,1565,"end_datetime",2022-07-01 18:00:00
"PAUL LAMBOURNE","12:00 - 12:30","CROONER'S CORNER","SATURDAY","12:00","12:30",2022-07-02,"PAUL LAMBOURNE",1,1566,"start_datetime",2022-07-02 12:00:00
"PAUL LAMBOURNE","12:00 - 12:30","CROONER'S CORNER","SATURDAY","12:00","12:30",2022-07-02,"PAUL LAMBOURNE",1,1566,"end_datetime",2022-07-02 12:30:00
"MR PEEWEE THE DRUMMING PUPPET","12:45 - 13:15","CROONER'S CORNER","SATURDAY","12:45","13:15",2022-07-02,"MR PEEWEE THE DRUMMI",2,1567,"start_datetime",2022-07-02 12:45:00
"MR PEEWEE THE DRUMMING PUPPET","12:45 - 13:15","CROONER'S CORNER","SATURDAY","12:45","13:15",2022-07-02,"MR PEEWEE THE DRUMMI",2,1567,"end_datetime",2022-07-02 13:15:00
"LOUISE HART","13:30 - 14:15","CROONER'S CORNER","SATURDAY","13:30","14:15",2022-07-02,"LOUISE HART",3,1568,"start_datetime",2022-07-02 13:30:00
"LOUISE HART","13:30 - 14:15","CROONER'S CORNER","SATURDAY","13:30","14:15",2022-07-02,"LOUISE HART",3,1568,"end_datetime",2022-07-02 14:15:00
"JERRI HART","14:30 - 15:15","CROONER'S CORNER","SATURDAY","14:30","15:15",2022-07-02,"JERRI HART",4,1569,"start_datetime",2022-07-02 14:30:00
"JERRI HART","14:30 - 15:15","CROONER'S CORNER","SATURDAY","14:30","15:15",2022-07-02,"JERRI HART",4,1569,"end_datetime",2022-07-02 15:15:00
"GEORGIA D’ARCY-RODEN","15:30 - 16:15","CROONER'S CORNER","SATURDAY","15:30","16:15",2022-07-02,"GEORGIA D’ARCY-RODEN",5,1570,"start_datetime",2022-07-02 15:30:00
"GEORGIA D’ARCY-RODEN","15:30 - 16:15","CROONER'S CORNER","SATURDAY","15:30","16:15",2022-07-02,"GEORGIA D’ARCY-RODEN",5,1570,"end_datetime",2022-07-02 16:15:00
"PAUL LAMBOURNE","16:30 - 17:00","CROONER'S CORNER","SATURDAY","16:30","17:00",2022-07-02,"PAUL LAMBOURNE",6,1571,"start_datetime",2022-07-02 16:30:00
"PAUL LAMBOURNE","16:30 - 17:00","CROONER'S CORNER","SATURDAY","16:30","17:00",2022-07-02,"PAUL LAMBOURNE",6,1571,"end_datetime",2022-07-02 17:00:00
"GEORGIA D’ARCY-RODEN","12:00 - 12:45","CROONER'S CORNER","SUNDAY","12:00","12:45",2022-07-03,"GEORGIA D’ARCY-RODEN",1,1572,"start_datetime",2022-07-03 12:00:00
"GEORGIA D’ARCY-RODEN","12:00 - 12:45","CROONER'S CORNER","SUNDAY","12:00","12:45",2022-07-03,"GEORGIA D’ARCY-RODEN",1,1572,"end_datetime",2022-07-03 12:45:00
"JERRI HART","13:00 - 13:45","CROONER'S CORNER","SUNDAY","13:00","13:45",2022-07-03,"JERRI HART",2,1573,"start_datetime",2022-07-03 13:00:00
"JERRI HART","13:00 - 13:45","CROONER'S CORNER","SUNDAY","13:00","13:45",2022-07-03,"JERRI HART",2,1573,"end_datetime",2022-07-03 13:45:00
"MR PEEWEE THE DRUMMING PUPPET","14:00 - 14:30","CROONER'S CORNER","SUNDAY","14:00","14:30",2022-07-03,"MR PEEWEE THE DRUMMI",3,1574,"start_datetime",2022-07-03 14:00:00
"MR PEEWEE THE DRUMMING PUPPET","14:00 - 14:30","CROONER'S CORNER","SUNDAY","14:00","14:30",2022-07-03,"MR PEEWEE THE DRUMMI",3,1574,"end_datetime",2022-07-03 14:30:00
"GEORGIA D’ARCY-RODEN","14:45 - 15:30","CROONER'S CORNER","SUNDAY","14:45","15:30",2022-07-03,"GEORGIA D’ARCY-RODEN",4,1575,"start_datetime",2022-07-03 14:45:00
"GEORGIA D’ARCY-RODEN","14:45 - 15:30","CROONER'S CORNER","SUNDAY","14:45","15:30",2022-07-03,"GEORGIA D’ARCY-RODEN",4,1575,"end_datetime",2022-07-03 15:30:00
"JYOTI SUPERNATUREL","14:00 - 14:30","CIRCUS CENTRAL","THURSDAY","14:00","14:30",2022-06-30,"JYOTI SUPERNATUREL",1,1576,"start_datetime",2022-06-30 14:00:00
"JYOTI SUPERNATUREL","14:00 - 14:30","CIRCUS CENTRAL","THURSDAY","14:00","14:30",2022-06-30,"JYOTI SUPERNATUREL",1,1576,"end_datetime",2022-06-30 14:30:00
"FRASER HOOPER","14:35 - 15:05","CIRCUS CENTRAL","THURSDAY","14:35","15:05",2022-06-30,"FRASER HOOPER",2,1577,"start_datetime",2022-06-30 14:35:00
"FRASER HOOPER","14:35 - 15:05","CIRCUS CENTRAL","THURSDAY","14:35","15:05",2022-06-30,"FRASER HOOPER",2,1577,"end_datetime",2022-06-30 15:05:00
"SAM GOODBURN","15:45 - 16:15","CIRCUS CENTRAL","THURSDAY","15:45","16:15",2022-06-30,"SAM GOODBURN",3,1578,"start_datetime",2022-06-30 15:45:00
"SAM GOODBURN","15:45 - 16:15","CIRCUS CENTRAL","THURSDAY","15:45","16:15",2022-06-30,"SAM GOODBURN",3,1578,"end_datetime",2022-06-30 16:15:00
"JYOTI SUPERNATUREL","16:20 - 16:50","CIRCUS CENTRAL","THURSDAY","16:20","16:50",2022-06-30,"JYOTI SUPERNATUREL",4,1579,"start_datetime",2022-06-30 16:20:00
"JYOTI SUPERNATUREL","16:20 - 16:50","CIRCUS CENTRAL","THURSDAY","16:20","16:50",2022-06-30,"JYOTI SUPERNATUREL",4,1579,"end_datetime",2022-06-30 16:50:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","FRIDAY","12:05","12:35",2022-07-01,"ZANZIBAR",1,1580,"start_datetime",2022-07-01 12:05:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","FRIDAY","12:05","12:35",2022-07-01,"ZANZIBAR",1,1580,"end_datetime",2022-07-01 12:35:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","FRIDAY","12:40","13:10",2022-07-01,"VENUS",2,1581,"start_datetime",2022-07-01 12:40:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","FRIDAY","12:40","13:10",2022-07-01,"VENUS",2,1581,"end_datetime",2022-07-01 13:10:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","FRIDAY","13:15","13:45",2022-07-01,"ROB ROY COLLINS",3,1582,"start_datetime",2022-07-01 13:15:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","FRIDAY","13:15","13:45",2022-07-01,"ROB ROY COLLINS",3,1582,"end_datetime",2022-07-01 13:45:00
"LOGY ON FIRE","14:25 - 14:55","CIRCUS CENTRAL","FRIDAY","14:25","14:55",2022-07-01,"LOGY ON FIRE",4,1583,"start_datetime",2022-07-01 14:25:00
"LOGY ON FIRE","14:25 - 14:55","CIRCUS CENTRAL","FRIDAY","14:25","14:55",2022-07-01,"LOGY ON FIRE",4,1583,"end_datetime",2022-07-01 14:55:00
"DO WHAT YA MAMA TOLD YA!","15:00 - 15:30","CIRCUS CENTRAL","FRIDAY","15:00","15:30",2022-07-01,"DO WHAT YA MAMA TOLD",5,1584,"start_datetime",2022-07-01 15:00:00
"DO WHAT YA MAMA TOLD YA!","15:00 - 15:30","CIRCUS CENTRAL","FRIDAY","15:00","15:30",2022-07-01,"DO WHAT YA MAMA TOLD",5,1584,"end_datetime",2022-07-01 15:30:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","FRIDAY","15:35","16:05",2022-07-01,"DARRYL J CARRINGTON",6,1585,"start_datetime",2022-07-01 15:35:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","FRIDAY","15:35","16:05",2022-07-01,"DARRYL J CARRINGTON",6,1585,"end_datetime",2022-07-01 16:05:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","FRIDAY","16:10","16:40",2022-07-01,"THE ENCORAGABLE ROGU",7,1586,"start_datetime",2022-07-01 16:10:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","FRIDAY","16:10","16:40",2022-07-01,"THE ENCORAGABLE ROGU",7,1586,"end_datetime",2022-07-01 16:40:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","SATURDAY","12:05","12:35",2022-07-02,"ZANZIBAR",1,1587,"start_datetime",2022-07-02 12:05:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","SATURDAY","12:05","12:35",2022-07-02,"ZANZIBAR",1,1587,"end_datetime",2022-07-02 12:35:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","SATURDAY","12:40","13:10",2022-07-02,"VENUS",2,1588,"start_datetime",2022-07-02 12:40:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","SATURDAY","12:40","13:10",2022-07-02,"VENUS",2,1588,"end_datetime",2022-07-02 13:10:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","SATURDAY","13:15","13:45",2022-07-02,"ROB ROY COLLINS",3,1589,"start_datetime",2022-07-02 13:15:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","SATURDAY","13:15","13:45",2022-07-02,"ROB ROY COLLINS",3,1589,"end_datetime",2022-07-02 13:45:00
"LOGY ON FIRE","14:25 - 14:55","CIRCUS CENTRAL","SATURDAY","14:25","14:55",2022-07-02,"LOGY ON FIRE",4,1590,"start_datetime",2022-07-02 14:25:00
"LOGY ON FIRE","14:25 - 14:55","CIRCUS CENTRAL","SATURDAY","14:25","14:55",2022-07-02,"LOGY ON FIRE",4,1590,"end_datetime",2022-07-02 14:55:00
"DO WHAT YA MAMA TOLD YA!","15:00 - 15:30","CIRCUS CENTRAL","SATURDAY","15:00","15:30",2022-07-02,"DO WHAT YA MAMA TOLD",5,1591,"start_datetime",2022-07-02 15:00:00
"DO WHAT YA MAMA TOLD YA!","15:00 - 15:30","CIRCUS CENTRAL","SATURDAY","15:00","15:30",2022-07-02,"DO WHAT YA MAMA TOLD",5,1591,"end_datetime",2022-07-02 15:30:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","SATURDAY","15:35","16:05",2022-07-02,"DARRYL J CARRINGTON",6,1592,"start_datetime",2022-07-02 15:35:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","SATURDAY","15:35","16:05",2022-07-02,"DARRYL J CARRINGTON",6,1592,"end_datetime",2022-07-02 16:05:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","SATURDAY","16:10","16:40",2022-07-02,"THE ENCORAGABLE ROGU",7,1593,"start_datetime",2022-07-02 16:10:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","SATURDAY","16:10","16:40",2022-07-02,"THE ENCORAGABLE ROGU",7,1593,"end_datetime",2022-07-02 16:40:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","SUNDAY","12:05","12:35",2022-07-03,"ZANZIBAR",1,1594,"start_datetime",2022-07-03 12:05:00
"ZANZIBAR","12:05 - 12:35","CIRCUS CENTRAL","SUNDAY","12:05","12:35",2022-07-03,"ZANZIBAR",1,1594,"end_datetime",2022-07-03 12:35:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","SUNDAY","12:40","13:10",2022-07-03,"VENUS",2,1595,"start_datetime",2022-07-03 12:40:00
"VENUS","12:40 - 13:10","CIRCUS CENTRAL","SUNDAY","12:40","13:10",2022-07-03,"VENUS",2,1595,"end_datetime",2022-07-03 13:10:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","SUNDAY","13:15","13:45",2022-07-03,"ROB ROY COLLINS",3,1596,"start_datetime",2022-07-03 13:15:00
"ROB ROY COLLINS","13:15 - 13:45","CIRCUS CENTRAL","SUNDAY","13:15","13:45",2022-07-03,"ROB ROY COLLINS",3,1596,"end_datetime",2022-07-03 13:45:00
"DO WHAT YA MAMA TOLD YA!","14:25 - 14:55","CIRCUS CENTRAL","SUNDAY","14:25","14:55",2022-07-03,"DO WHAT YA MAMA TOLD",4,1597,"start_datetime",2022-07-03 14:25:00
"DO WHAT YA MAMA TOLD YA!","14:25 - 14:55","CIRCUS CENTRAL","SUNDAY","14:25","14:55",2022-07-03,"DO WHAT YA MAMA TOLD",4,1597,"end_datetime",2022-07-03 14:55:00
"LOGY ON FIRE","15:00 - 15:30","CIRCUS CENTRAL","SUNDAY","15:00","15:30",2022-07-03,"LOGY ON FIRE",5,1598,"start_datetime",2022-07-03 15:00:00
"LOGY ON FIRE","15:00 - 15:30","CIRCUS CENTRAL","SUNDAY","15:00","15:30",2022-07-03,"LOGY ON FIRE",5,1598,"end_datetime",2022-07-03 15:30:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","SUNDAY","15:35","16:05",2022-07-03,"DARRYL J CARRINGTON",6,1599,"start_datetime",2022-07-03 15:35:00
"DARRYL J CARRINGTON","15:35 - 16:05","CIRCUS CENTRAL","SUNDAY","15:35","16:05",2022-07-03,"DARRYL J CARRINGTON",6,1599,"end_datetime",2022-07-03 16:05:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","SUNDAY","16:10","16:40",2022-07-03,"THE ENCORAGABLE ROGU",7,1600,"start_datetime",2022-07-03 16:10:00
"THE ENCORAGABLE ROGUE","16:10 - 16:40","CIRCUS CENTRAL","SUNDAY","16:10","16:40",2022-07-03,"THE ENCORAGABLE ROGU",7,1600,"end_datetime",2022-07-03 16:40:00
"GUY COLLINS","14:00 - 14:30","THE PAVEMENT","THURSDAY","14:00","14:30",2022-06-30,"GUY COLLINS",1,1601,"start_datetime",2022-06-30 14:00:00
"GUY COLLINS","14:00 - 14:30","THE PAVEMENT","THURSDAY","14:00","14:30",2022-06-30,"GUY COLLINS",1,1601,"end_datetime",2022-06-30 14:30:00
"KWABANA LINDSAY","14:35 - 15:05","THE PAVEMENT","THURSDAY","14:35","15:05",2022-06-30,"KWABANA LINDSAY",2,1602,"start_datetime",2022-06-30 14:35:00
"KWABANA LINDSAY","14:35 - 15:05","THE PAVEMENT","THURSDAY","14:35","15:05",2022-06-30,"KWABANA LINDSAY",2,1602,"end_datetime",2022-06-30 15:05:00
"JYOTI SUPERNATUREL","15:10 - 15:40","THE PAVEMENT","THURSDAY","15:10","15:40",2022-06-30,"JYOTI SUPERNATUREL",3,1603,"start_datetime",2022-06-30 15:10:00
"JYOTI SUPERNATUREL","15:10 - 15:40","THE PAVEMENT","THURSDAY","15:10","15:40",2022-06-30,"JYOTI SUPERNATUREL",3,1603,"end_datetime",2022-06-30 15:40:00
"THE MIGHTY GARETH","15:45 - 16:15","THE PAVEMENT","THURSDAY","15:45","16:15",2022-06-30,"THE MIGHTY GARETH",4,1604,"start_datetime",2022-06-30 15:45:00
"THE MIGHTY GARETH","15:45 - 16:15","THE PAVEMENT","THURSDAY","15:45","16:15",2022-06-30,"THE MIGHTY GARETH",4,1604,"end_datetime",2022-06-30 16:15:00
"PAUL CURRIE","16:20 - 16:50","THE PAVEMENT","THURSDAY","16:20","16:50",2022-06-30,"PAUL CURRIE",5,1605,"start_datetime",2022-06-30 16:20:00
"PAUL CURRIE","16:20 - 16:50","THE PAVEMENT","THURSDAY","16:20","16:50",2022-06-30,"PAUL CURRIE",5,1605,"end_datetime",2022-06-30 16:50:00
"GUY COLLINS","12:00 - 12:30","THE PAVEMENT","FRIDAY","12:00","12:30",2022-07-01,"GUY COLLINS",1,1606,"start_datetime",2022-07-01 12:00:00
"GUY COLLINS","12:00 - 12:30","THE PAVEMENT","FRIDAY","12:00","12:30",2022-07-01,"GUY COLLINS",1,1606,"end_datetime",2022-07-01 12:30:00
"AKIRA","12:35 - 13:05","THE PAVEMENT","FRIDAY","12:35","13:05",2022-07-01,"AKIRA",2,1607,"start_datetime",2022-07-01 12:35:00
"AKIRA","12:35 - 13:05","THE PAVEMENT","FRIDAY","12:35","13:05",2022-07-01,"AKIRA",2,1607,"end_datetime",2022-07-01 13:05:00
"FELICITY FOOTLOOSE","13:10 - 13:40","THE PAVEMENT","FRIDAY","13:10","13:40",2022-07-01,"FELICITY FOOTLOOSE",3,1608,"start_datetime",2022-07-01 13:10:00
"FELICITY FOOTLOOSE","13:10 - 13:40","THE PAVEMENT","FRIDAY","13:10","13:40",2022-07-01,"FELICITY FOOTLOOSE",3,1608,"end_datetime",2022-07-01 13:40:00
"THE ENCORAGABLE ROGUE","13:45 - 14:15","THE PAVEMENT","FRIDAY","13:45","14:15",2022-07-01,"THE ENCORAGABLE ROGU",4,1609,"start_datetime",2022-07-01 13:45:00
"THE ENCORAGABLE ROGUE","13:45 - 14:15","THE PAVEMENT","FRIDAY","13:45","14:15",2022-07-01,"THE ENCORAGABLE ROGU",4,1609,"end_datetime",2022-07-01 14:15:00
"ZANZIBAR","14:20 - 14:50","THE PAVEMENT","FRIDAY","14:20","14:50",2022-07-01,"ZANZIBAR",5,1610,"start_datetime",2022-07-01 14:20:00
"ZANZIBAR","14:20 - 14:50","THE PAVEMENT","FRIDAY","14:20","14:50",2022-07-01,"ZANZIBAR",5,1610,"end_datetime",2022-07-01 14:50:00
"VENUS","14:55 - 15:25","THE PAVEMENT","FRIDAY","14:55","15:25",2022-07-01,"VENUS",6,1611,"start_datetime",2022-07-01 14:55:00
"VENUS","14:55 - 15:25","THE PAVEMENT","FRIDAY","14:55","15:25",2022-07-01,"VENUS",6,1611,"end_datetime",2022-07-01 15:25:00
"THE MIGHTY GARETH","15:30 - 16:00","THE PAVEMENT","FRIDAY","15:30","16:00",2022-07-01,"THE MIGHTY GARETH",7,1612,"start_datetime",2022-07-01 15:30:00
"THE MIGHTY GARETH","15:30 - 16:00","THE PAVEMENT","FRIDAY","15:30","16:00",2022-07-01,"THE MIGHTY GARETH",7,1612,"end_datetime",2022-07-01 16:00:00
"ROB ROY COLLINS","16:05 - 16:35","THE PAVEMENT","FRIDAY","16:05","16:35",2022-07-01,"ROB ROY COLLINS",8,1613,"start_datetime",2022-07-01 16:05:00
"ROB ROY COLLINS","16:05 - 16:35","THE PAVEMENT","FRIDAY","16:05","16:35",2022-07-01,"ROB ROY COLLINS",8,1613,"end_datetime",2022-07-01 16:35:00
"KWABANA LINDSAY","16:40 - 17:10","THE PAVEMENT","FRIDAY","16:40","17:10",2022-07-01,"KWABANA LINDSAY",9,1614,"start_datetime",2022-07-01 16:40:00
"KWABANA LINDSAY","16:40 - 17:10","THE PAVEMENT","FRIDAY","16:40","17:10",2022-07-01,"KWABANA LINDSAY",9,1614,"end_datetime",2022-07-01 17:10:00
"GUY COLLINS","11:40 - 12:10","THE PAVEMENT","SATURDAY","11:40","12:10",2022-07-02,"GUY COLLINS",1,1615,"start_datetime",2022-07-02 11:40:00
"GUY COLLINS","11:40 - 12:10","THE PAVEMENT","SATURDAY","11:40","12:10",2022-07-02,"GUY COLLINS",1,1615,"end_datetime",2022-07-02 12:10:00
"AKIRA","12:15 - 12:45","THE PAVEMENT","SATURDAY","12:15","12:45",2022-07-02,"AKIRA",2,1616,"start_datetime",2022-07-02 12:15:00
"AKIRA","12:15 - 12:45","THE PAVEMENT","SATURDAY","12:15","12:45",2022-07-02,"AKIRA",2,1616,"end_datetime",2022-07-02 12:45:00
"FELICITY FOOTLOOSE","12:50 - 13:20","THE PAVEMENT","SATURDAY","12:50","13:20",2022-07-02,"FELICITY FOOTLOOSE",3,1617,"start_datetime",2022-07-02 12:50:00
"FELICITY FOOTLOOSE","12:50 - 13:20","THE PAVEMENT","SATURDAY","12:50","13:20",2022-07-02,"FELICITY FOOTLOOSE",3,1617,"end_datetime",2022-07-02 13:20:00
"THE ENCOURAGABLE ROGUE","13:25 - 13:55","THE PAVEMENT","SATURDAY","13:25","13:55",2022-07-02,"THE ENCOURAGABLE ROG",4,1618,"start_datetime",2022-07-02 13:25:00
"THE ENCOURAGABLE ROGUE","13:25 - 13:55","THE PAVEMENT","SATURDAY","13:25","13:55",2022-07-02,"THE ENCOURAGABLE ROG",4,1618,"end_datetime",2022-07-02 13:55:00
"ZANZIBAR","14:00 - 14:30","THE PAVEMENT","SATURDAY","14:00","14:30",2022-07-02,"ZANZIBAR",5,1619,"start_datetime",2022-07-02 14:00:00
"ZANZIBAR","14:00 - 14:30","THE PAVEMENT","SATURDAY","14:00","14:30",2022-07-02,"ZANZIBAR",5,1619,"end_datetime",2022-07-02 14:30:00
"VENUS","14:35 - 15:05","THE PAVEMENT","SATURDAY","14:35","15:05",2022-07-02,"VENUS",6,1620,"start_datetime",2022-07-02 14:35:00
"VENUS","14:35 - 15:05","THE PAVEMENT","SATURDAY","14:35","15:05",2022-07-02,"VENUS",6,1620,"end_datetime",2022-07-02 15:05:00
"THE MIGHTY GARETH","15:10 - 15:40","THE PAVEMENT","SATURDAY","15:10","15:40",2022-07-02,"THE MIGHTY GARETH",7,1621,"start_datetime",2022-07-02 15:10:00
"THE MIGHTY GARETH","15:10 - 15:40","THE PAVEMENT","SATURDAY","15:10","15:40",2022-07-02,"THE MIGHTY GARETH",7,1621,"end_datetime",2022-07-02 15:40:00
"ROB ROY COLLINS","15:45 - 16:15","THE PAVEMENT","SATURDAY","15:45","16:15",2022-07-02,"ROB ROY COLLINS",8,1622,"start_datetime",2022-07-02 15:45:00
"ROB ROY COLLINS","15:45 - 16:15","THE PAVEMENT","SATURDAY","15:45","16:15",2022-07-02,"ROB ROY COLLINS",8,1622,"end_datetime",2022-07-02 16:15:00
"KWABANA LINDSAY","16:20 - 16:50","THE PAVEMENT","SATURDAY","16:20","16:50",2022-07-02,"KWABANA LINDSAY",9,1623,"start_datetime",2022-07-02 16:20:00
"KWABANA LINDSAY","16:20 - 16:50","THE PAVEMENT","SATURDAY","16:20","16:50",2022-07-02,"KWABANA LINDSAY",9,1623,"end_datetime",2022-07-02 16:50:00
"THE ENCOURAGABLE ROGUE","12:00 - 12:30","THE PAVEMENT","SUNDAY","12:00","12:30",2022-07-03,"THE ENCOURAGABLE ROG",1,1624,"start_datetime",2022-07-03 12:00:00
"THE ENCOURAGABLE ROGUE","12:00 - 12:30","THE PAVEMENT","SUNDAY","12:00","12:30",2022-07-03,"THE ENCOURAGABLE ROG",1,1624,"end_datetime",2022-07-03 12:30:00
"AKIRA","12:35 - 13:05","THE PAVEMENT","SUNDAY","12:35","13:05",2022-07-03,"AKIRA",2,1625,"start_datetime",2022-07-03 12:35:00
"AKIRA","12:35 - 13:05","THE PAVEMENT","SUNDAY","12:35","13:05",2022-07-03,"AKIRA",2,1625,"end_datetime",2022-07-03 13:05:00
"FELICITY FOOTLOOSE","13:10 - 13:40","THE PAVEMENT","SUNDAY","13:10","13:40",2022-07-03,"FELICITY FOOTLOOSE",3,1626,"start_datetime",2022-07-03 13:10:00
